cost_current,cost_best_sofar,x_best_sofar,temperature
0.5430467886667484,0.5430467886667484,,1295.4919998654018
122.12925213028981,0.5430467886667484,{[ck8-ck1-ck2-ck6-ck5-ck4-ck3-ck7];[ck7-ck5-ck8-ck2-ck4-ck6-ck1-ck3];[ck7-ck4-ck6-ck1-ck8-ck3-ck5-ck2]}||,1295.4919998654018
156.51336450672747,0.5430467886667484,{[ck8-ck1-ck2-ck6-ck5-ck4-ck3-ck7];[ck7-ck5-ck8-ck2-ck4-ck6-ck1-ck3];[ck7-ck4-ck6-ck1-ck8-ck3-ck5-ck2]}||,1295.4919998654018
11.941932643771567,0.5430467886667484,{[ck8-ck1-ck2-ck6-ck5-ck4-ck3-ck7];[ck7-ck5-ck8-ck2-ck4-ck6-ck1-ck3];[ck7-ck4-ck6-ck1-ck8-ck3-ck5-ck2]}||,1295.4919998654018
2.336352051925825,0.5430467886667484,{[ck8-ck1-ck2-ck6-ck5-ck4-ck3-ck7];[ck7-ck5-ck8-ck2-ck4-ck6-ck1-ck3];[ck7-ck4-ck6-ck1-ck8-ck3-ck5-ck2]}||,1295.4919998654018
0.6371656665445471,0.5430467886667484,{[ck8-ck1-ck2-ck6-ck5-ck4-ck3-ck7];[ck7-ck5-ck8-ck2-ck4-ck6-ck1-ck3];[ck7-ck4-ck6-ck1-ck8-ck3-ck5-ck2]}||,1295.4919998654018
0.7267541410745109,0.5430467886667484,{[ck8-ck1-ck2-ck6-ck5-ck4-ck3-ck7];[ck7-ck5-ck8-ck2-ck4-ck6-ck1-ck3];[ck7-ck4-ck6-ck1-ck8-ck3-ck5-ck2]}||,1295.4919998654018
1.3611666627485206,0.5430467886667484,{[ck8-ck1-ck2-ck6-ck5-ck4-ck3-ck7];[ck7-ck5-ck8-ck2-ck4-ck6-ck1-ck3];[ck7-ck4-ck6-ck1-ck8-ck3-ck5-ck2]}||,1295.4919998654018
1.4309824431942681,0.5430467886667484,{[ck8-ck1-ck2-ck6-ck5-ck4-ck3-ck7];[ck7-ck5-ck8-ck2-ck4-ck6-ck1-ck3];[ck7-ck4-ck6-ck1-ck8-ck3-ck5-ck2]}||,1295.4919998654018
0.5443808446905382,0.5430467886667484,{[ck8-ck1-ck2-ck6-ck5-ck4-ck3-ck7];[ck7-ck5-ck8-ck2-ck4-ck6-ck1-ck3];[ck7-ck4-ck6-ck1-ck8-ck3-ck5-ck2]}||,1295.4919998654018
0.666011117791032,0.5430467886667484,{[ck8-ck1-ck2-ck6-ck5-ck4-ck3-ck7];[ck7-ck5-ck8-ck2-ck4-ck6-ck1-ck3];[ck7-ck4-ck6-ck1-ck8-ck3-ck5-ck2]}||,1295.4919998654018
0.5451371828104492,0.5430467886667484,{[ck8-ck1-ck2-ck6-ck5-ck4-ck3-ck7];[ck7-ck5-ck8-ck2-ck4-ck6-ck1-ck3];[ck7-ck4-ck6-ck1-ck8-ck3-ck5-ck2]}||,1295.4919998654018
2.0615508797568953,0.5430467886667484,{[ck8-ck1-ck2-ck6-ck5-ck4-ck3-ck7];[ck7-ck5-ck8-ck2-ck4-ck6-ck1-ck3];[ck7-ck4-ck6-ck1-ck8-ck3-ck5-ck2]}||,1295.4919998654018
0.7267303323602117,0.5430467886667484,{[ck8-ck1-ck2-ck6-ck5-ck4-ck3-ck7];[ck7-ck5-ck8-ck2-ck4-ck6-ck1-ck3];[ck7-ck4-ck6-ck1-ck8-ck3-ck5-ck2]}||,1295.4919998654018
1.9536665357751049,0.5430467886667484,{[ck8-ck1-ck2-ck6-ck5-ck4-ck3-ck7];[ck7-ck5-ck8-ck2-ck4-ck6-ck1-ck3];[ck7-ck4-ck6-ck1-ck8-ck3-ck5-ck2]}||,1295.4919998654018
0.6386286277016084,0.5430467886667484,{[ck8-ck1-ck2-ck6-ck5-ck4-ck3-ck7];[ck7-ck5-ck8-ck2-ck4-ck6-ck1-ck3];[ck7-ck4-ck6-ck1-ck8-ck3-ck5-ck2]}||,1295.4919998654018
0.5381623815553839,0.5430467886667484,{[ck8-ck1-ck2-ck6-ck5-ck4-ck3-ck7];[ck7-ck5-ck8-ck2-ck4-ck6-ck1-ck3];[ck7-ck4-ck6-ck1-ck8-ck3-ck5-ck2]}||,1295.4919998654018
0.5381623815553839,0.5381623815553839,{[ck1-ck6-ck3-ck2-ck8-ck5-ck4-ck7];[ck7-ck4-ck8-ck3-ck5-ck1-ck2-ck6];[ck5-ck1-ck4-ck2-ck6-ck7-ck8-ck3]}||,1295.4919998654018
0.5381623815553839,0.5381623815553839,{[ck1-ck6-ck3-ck2-ck8-ck5-ck4-ck7];[ck7-ck4-ck8-ck3-ck5-ck1-ck2-ck6];[ck5-ck1-ck4-ck2-ck6-ck7-ck8-ck3]}||{[ck8-ck6-ck3-ck2-ck1-ck5-ck4-ck7];[ck7-ck4-ck3-ck5-ck8-ck1-ck2-ck6];[ck1-ck4-ck5-ck2-ck6-ck7-ck8-ck3]}||,1295.4919998654018
0.7228737046552828,0.5381623815553839,{[ck1-ck6-ck3-ck2-ck8-ck5-ck4-ck7];[ck7-ck4-ck8-ck3-ck5-ck1-ck2-ck6];[ck5-ck1-ck4-ck2-ck6-ck7-ck8-ck3]}||{[ck8-ck6-ck3-ck2-ck1-ck5-ck4-ck7];[ck7-ck4-ck3-ck5-ck8-ck1-ck2-ck6];[ck1-ck4-ck5-ck2-ck6-ck7-ck8-ck3]}||{[ck8-ck3-ck6-ck2-ck1-ck5-ck4-ck7];[ck7-ck4-ck3-ck5-ck8-ck2-ck1-ck6];[ck1-ck4-ck5-ck2-ck7-ck6-ck8-ck3]}||,1295.4919998654018
2.0436539434165497,0.5381623815553839,{[ck1-ck6-ck3-ck2-ck8-ck5-ck4-ck7];[ck7-ck4-ck8-ck3-ck5-ck1-ck2-ck6];[ck5-ck1-ck4-ck2-ck6-ck7-ck8-ck3]}||{[ck8-ck6-ck3-ck2-ck1-ck5-ck4-ck7];[ck7-ck4-ck3-ck5-ck8-ck1-ck2-ck6];[ck1-ck4-ck5-ck2-ck6-ck7-ck8-ck3]}||{[ck8-ck3-ck6-ck2-ck1-ck5-ck4-ck7];[ck7-ck4-ck3-ck5-ck8-ck2-ck1-ck6];[ck1-ck4-ck5-ck2-ck7-ck6-ck8-ck3]}||,906.8443999057812
1.4484685738700467,0.5381623815553839,{[ck1-ck6-ck3-ck2-ck8-ck5-ck4-ck7];[ck7-ck4-ck8-ck3-ck5-ck1-ck2-ck6];[ck5-ck1-ck4-ck2-ck6-ck7-ck8-ck3]}||{[ck8-ck6-ck3-ck2-ck1-ck5-ck4-ck7];[ck7-ck4-ck3-ck5-ck8-ck1-ck2-ck6];[ck1-ck4-ck5-ck2-ck6-ck7-ck8-ck3]}||{[ck8-ck3-ck6-ck2-ck1-ck5-ck4-ck7];[ck7-ck4-ck3-ck5-ck8-ck2-ck1-ck6];[ck1-ck4-ck5-ck2-ck7-ck6-ck8-ck3]}||,906.8443999057812
2.0969410811935756,0.5381623815553839,{[ck1-ck6-ck3-ck2-ck8-ck5-ck4-ck7];[ck7-ck4-ck8-ck3-ck5-ck1-ck2-ck6];[ck5-ck1-ck4-ck2-ck6-ck7-ck8-ck3]}||{[ck8-ck6-ck3-ck2-ck1-ck5-ck4-ck7];[ck7-ck4-ck3-ck5-ck8-ck1-ck2-ck6];[ck1-ck4-ck5-ck2-ck6-ck7-ck8-ck3]}||{[ck8-ck3-ck6-ck2-ck1-ck5-ck4-ck7];[ck7-ck4-ck3-ck5-ck8-ck2-ck1-ck6];[ck1-ck4-ck5-ck2-ck7-ck6-ck8-ck3]}||,906.8443999057812
0.7264737029466374,0.5381623815553839,{[ck1-ck6-ck3-ck2-ck8-ck5-ck4-ck7];[ck7-ck4-ck8-ck3-ck5-ck1-ck2-ck6];[ck5-ck1-ck4-ck2-ck6-ck7-ck8-ck3]}||{[ck8-ck6-ck3-ck2-ck1-ck5-ck4-ck7];[ck7-ck4-ck3-ck5-ck8-ck1-ck2-ck6];[ck1-ck4-ck5-ck2-ck6-ck7-ck8-ck3]}||{[ck8-ck3-ck6-ck2-ck1-ck5-ck4-ck7];[ck7-ck4-ck3-ck5-ck8-ck2-ck1-ck6];[ck1-ck4-ck5-ck2-ck7-ck6-ck8-ck3]}||,906.8443999057812
0.6010734717708632,0.5381623815553839,{[ck1-ck6-ck3-ck2-ck8-ck5-ck4-ck7];[ck7-ck4-ck8-ck3-ck5-ck1-ck2-ck6];[ck5-ck1-ck4-ck2-ck6-ck7-ck8-ck3]}||{[ck8-ck6-ck3-ck2-ck1-ck5-ck4-ck7];[ck7-ck4-ck3-ck5-ck8-ck1-ck2-ck6];[ck1-ck4-ck5-ck2-ck6-ck7-ck8-ck3]}||{[ck8-ck3-ck6-ck2-ck1-ck5-ck4-ck7];[ck7-ck4-ck3-ck5-ck8-ck2-ck1-ck6];[ck1-ck4-ck5-ck2-ck7-ck6-ck8-ck3]}||,906.8443999057812
0.5380336279782877,0.5381623815553839,{[ck1-ck6-ck3-ck2-ck8-ck5-ck4-ck7];[ck7-ck4-ck8-ck3-ck5-ck1-ck2-ck6];[ck5-ck1-ck4-ck2-ck6-ck7-ck8-ck3]}||{[ck8-ck6-ck3-ck2-ck1-ck5-ck4-ck7];[ck7-ck4-ck3-ck5-ck8-ck1-ck2-ck6];[ck1-ck4-ck5-ck2-ck6-ck7-ck8-ck3]}||{[ck8-ck3-ck6-ck2-ck1-ck5-ck4-ck7];[ck7-ck4-ck3-ck5-ck8-ck2-ck1-ck6];[ck1-ck4-ck5-ck2-ck7-ck6-ck8-ck3]}||,906.8443999057812
1.8538943875711618,0.5380336279782877,{[ck1-ck3-ck6-ck7-ck8-ck2-ck5-ck4];[ck2-ck6-ck1-ck8-ck4-ck3-ck5-ck7];[ck4-ck3-ck2-ck5-ck7-ck6-ck1-ck8]}||,906.8443999057812
0.5983524209921808,0.5380336279782877,{[ck1-ck3-ck6-ck7-ck8-ck2-ck5-ck4];[ck2-ck6-ck1-ck8-ck4-ck3-ck5-ck7];[ck4-ck3-ck2-ck5-ck7-ck6-ck1-ck8]}||,906.8443999057812
0.6521033552456417,0.5380336279782877,{[ck1-ck3-ck6-ck7-ck8-ck2-ck5-ck4];[ck2-ck6-ck1-ck8-ck4-ck3-ck5-ck7];[ck4-ck3-ck2-ck5-ck7-ck6-ck1-ck8]}||,906.8443999057812
1.5009738787034337,0.5380336279782877,{[ck1-ck3-ck6-ck7-ck8-ck2-ck5-ck4];[ck2-ck6-ck1-ck8-ck4-ck3-ck5-ck7];[ck4-ck3-ck2-ck5-ck7-ck6-ck1-ck8]}||,906.8443999057812
